user_id	avg_pay_amt	avg_pay_amt_weekdays
1179	<29	<29
1180	>=65	>=65
1181	>=65	>=65
1182	[49,65)	[49,65)
1183	<29	<29
1184	<29	<29
1185	<29	<29
1186	[49,65)	[49,65)
1187	<29	<29
1188	<29	<29
1189	>=65	>=65
1190	<29	<29
1191	<29	<29
1192	>=65	>=65
1193	[36,49)	[36,49)
1194	[49,65)	未知
1195	[49,65)	[49,65)
1196	>=65	>=65
1197	[49,65)	[49,65)
1198	[36,49)	[36,49)
1199	<29	<29
1200	<29	<29
1201	<29	<29
1202	[29,36)	[29,36)
1203	<29	<29
1204	[36,49)	[29,36)
1205	[29,36)	[29,36)
1206	[36,49)	[36,49)
1207	[36,49)	[36,49)
1208	[49,65)	[49,65)
1209	<29	<29
1210	[36,49)	[36,49)
1211	[49,65)	[49,65)
1212	[29,36)	[29,36)
1213	[29,36)	[29,36)
1214	[49,65)	>=65
1215	[29,36)	[29,36)
1216	[36,49)	[36,49)
1217	[29,36)	[36,49)
1218	[29,36)	[29,36)
1219	[49,65)	[49,65)
1220	>=65	>=65
1221	<29	<29
1222	[36,49)	[36,49)
1223	[36,49)	[36,49)
1224	[49,65)	[49,65)
1225	<29	<29
1226	[29,36)	[29,36)
1227	[36,49)	[36,49)
1228	<29	<29
1229	<29	<29
1230	<29	<29
1231	<29	[29,36)
1232	>=65	>=65
1233	[36,49)	[29,36)
1234	[36,49)	[36,49)
1235	[36,49)	[36,49)
1236	[36,49)	未知
1237	<29	<29
1238	[49,65)	[36,49)
1239	<29	<29
1240	<29	<29
1241	>=65	>=65
1242	>=65	>=65
1243	[29,36)	[29,36)
1244	[36,49)	[36,49)
1245	[49,65)	[49,65)
1246	[49,65)	[49,65)
1247	[49,65)	未知
1248	[36,49)	[36,49)
1249	[29,36)	[29,36)
1250	[29,36)	[29,36)
1251	<29	<29
1252	[49,65)	>=65
1253	<29	<29
1254	[36,49)	[36,49)
1255	[36,49)	[36,49)
1256	[36,49)	未知
1257	[49,65)	[49,65)
1258	>=65	>=65
1259	[36,49)	[36,49)
1260	[49,65)	[49,65)
1261	>=65	>=65
1262	[29,36)	[29,36)
1263	[36,49)	[36,49)
1264	<29	<29
1265	<29	<29
1266	[29,36)	[29,36)
1267	[36,49)	[36,49)
1268	[36,49)	[36,49)
1269	<29	<29
1270	>=65	>=65
1271	[49,65)	[49,65)
1272	[29,36)	[29,36)
1273	[36,49)	[36,49)
1274	[36,49)	[36,49)
1275	[36,49)	[29,36)
1276	[36,49)	[36,49)
1277	[36,49)	[36,49)
1278	[29,36)	[29,36)
1279	<29	[36,49)
1280	>=65	>=65
1281	[36,49)	[36,49)
1282	[49,65)	[49,65)
1283	>=65	>=65
1284	[29,36)	<29
1285	[36,49)	[36,49)
1286	[36,49)	[36,49)
1287	<29	<29
1288	<29	<29
1289	<29	<29
1290	[36,49)	[36,49)
1291	[29,36)	[29,36)
1292	>=65	>=65
1293	>=65	>=65
1294	<29	<29
1295	[29,36)	[29,36)
1296	>=65	>=65
1297	[49,65)	[49,65)
1298	[29,36)	[29,36)
1299	[49,65)	[49,65)
1300	[29,36)	[29,36)
1301	<29	<29
1302	[49,65)	[49,65)
1303	[49,65)	[49,65)
1304	[36,49)	[36,49)
1305	[36,49)	[29,36)
1306	[36,49)	[36,49)
1307	[36,49)	[36,49)
1308	[36,49)	[36,49)
1309	>=65	>=65
1310	>=65	>=65
1311	[36,49)	[36,49)
1312	[36,49)	未知
1313	<29	<29
1314	[29,36)	<29
1315	[36,49)	[36,49)
1316	[36,49)	[36,49)
1317	>=65	>=65
1318	>=65	>=65
1319	[36,49)	[36,49)
1320	[29,36)	[29,36)
1321	[36,49)	[36,49)
1322	[49,65)	[49,65)
1323	<29	<29
1324	[49,65)	[36,49)
1325	<29	<29
1326	[29,36)	[36,49)
1327	[36,49)	未知
1328	[36,49)	[29,36)
1329	<29	<29
1330	>=65	>=65
1331	>=65	[49,65)
1332	>=65	>=65
1333	[36,49)	[36,49)
1334	>=65	>=65
1335	[49,65)	>=65
1336	<29	<29
1337	[36,49)	[36,49)
1338	<29	<29
1339	[36,49)	[36,49)
1340	[36,49)	[36,49)
1341	[36,49)	未知
1342	<29	<29
1343	<29	<29
1344	[36,49)	[36,49)
1345	[36,49)	[36,49)
1346	<29	<29
1347	<29	<29
1348	>=65	>=65
1349	>=65	>=65
1350	<29	<29
1351	<29	<29
1352	[36,49)	[36,49)
1353	[29,36)	<29
1354	[29,36)	[29,36)
1355	>=65	>=65
1356	[29,36)	[29,36)
1357	>=65	>=65
1358	[29,36)	[29,36)
1359	[49,65)	[49,65)
1360	[36,49)	未知
1361	[29,36)	[29,36)
1362	<29	<29
1363	>=65	[49,65)
1364	[36,49)	[36,49)
1365	[49,65)	[49,65)
1366	<29	<29
1367	[29,36)	[29,36)
1368	[29,36)	[29,36)
1369	[49,65)	未知
1370	<29	<29
1371	[49,65)	[49,65)
1372	[49,65)	[49,65)
1373	[29,36)	[29,36)
1374	[29,36)	[29,36)
1375	<29	<29
1376	[29,36)	[36,49)
1377	>=65	>=65
1378	<29	<29
1379	[29,36)	[29,36)
1380	[29,36)	<29
1381	[36,49)	[36,49)
1382	[49,65)	[49,65)
1383	[49,65)	未知
1384	<29	<29
1385	>=65	>=65
1386	<29	<29
1387	[36,49)	[36,49)
1388	<29	<29
1389	<29	<29
1390	<29	<29
1391	[49,65)	[49,65)
1392	[29,36)	[29,36)
1393	<29	<29
1394	[36,49)	[36,49)
1395	[36,49)	[36,49)
1396	>=65	>=65
1397	<29	<29
1398	[36,49)	[36,49)
1399	[36,49)	[36,49)
1400	[49,65)	[49,65)
1401	[36,49)	[36,49)
1402	[49,65)	[49,65)
1403	[36,49)	[36,49)
1404	<29	<29
1405	[29,36)	[29,36)
1406	[36,49)	[36,49)
1407	[36,49)	[36,49)
1408	<29	<29
1409	<29	<29
1410	[36,49)	[36,49)
1411	[29,36)	[29,36)
1412	[36,49)	[36,49)
1413	[49,65)	[49,65)
1414	<29	<29
1415	<29	<29
1416	<29	<29
1417	[36,49)	[36,49)
1418	<29	<29
1419	<29	<29
1420	[49,65)	[49,65)
1421	[36,49)	未知
1422	>=65	>=65
1423	[29,36)	[29,36)
1424	>=65	[49,65)
1425	[49,65)	[49,65)
1426	>=65	>=65
1427	[36,49)	[36,49)
1428	[36,49)	未知
1429	>=65	>=65
1430	<29	<29
1431	[36,49)	[36,49)
1432	[49,65)	>=65
1433	<29	<29
1434	>=65	>=65
1435	<29	<29
1436	[36,49)	[29,36)
1437	[36,49)	[36,49)
1438	[49,65)	未知
1439	[36,49)	[29,36)
1440	>=65	>=65
1441	>=65	>=65
1442	[36,49)	[36,49)
1443	>=65	>=65
1444	[36,49)	[36,49)
1445	[36,49)	[36,49)
1446	>=65	>=65
1447	[49,65)	[49,65)
1448	[29,36)	[29,36)
1449	[49,65)	[49,65)
1450	<29	<29
1451	[29,36)	[29,36)
1452	[36,49)	[29,36)
1453	[36,49)	[29,36)
1454	<29	<29
1455	>=65	>=65
1456	[36,49)	[36,49)
1457	[29,36)	[29,36)
1458	[36,49)	[36,49)
1459	<29	<29
1460	[36,49)	[36,49)
1461	[29,36)	[29,36)
1462	<29	<29
1463	[36,49)	[36,49)
1464	>=65	[49,65)
1465	<29	<29
1466	[36,49)	未知
1467	[49,65)	[49,65)
1468	[36,49)	[36,49)
1469	[49,65)	[49,65)
1470	>=65	>=65
1471	[36,49)	[36,49)
1472	[36,49)	[29,36)
1473	>=65	>=65
1474	<29	<29
1475	[29,36)	[36,49)
1476	<29	<29
1477	[36,49)	未知
1478	[49,65)	[36,49)
1479	<29	<29
1480	<29	<29
1481	[49,65)	[49,65)
1482	>=65	>=65
1483	[29,36)	[29,36)
1484	<29	<29
1485	>=65	[49,65)
1486	[36,49)	[36,49)
1487	[49,65)	[49,65)
1488	[36,49)	未知
1489	>=65	[49,65)
1490	[36,49)	未知
1491	[29,36)	[29,36)
1492	[49,65)	未知
1493	>=65	>=65
1494	[36,49)	[36,49)
1495	[49,65)	[49,65)
1496	[36,49)	[36,49)
1497	>=65	>=65
1498	[36,49)	[36,49)
1499	<29	<29
1500	[36,49)	[36,49)
1501	<29	<29
1502	[49,65)	[36,49)
1503	[36,49)	[36,49)
1504	[29,36)	<29
1505	<29	<29
1506	[49,65)	[49,65)
1507	[36,49)	[36,49)
1508	[49,65)	[49,65)
1509	[49,65)	[49,65)
1510	<29	<29
1511	>=65	>=65
1512	[49,65)	[49,65)
1513	<29	<29
1514	<29	<29
1515	[36,49)	[36,49)
1516	[36,49)	[36,49)
1517	[29,36)	[29,36)
1518	<29	<29
1519	[36,49)	[36,49)
1520	[29,36)	[29,36)
1521	[29,36)	<29
1522	<29	<29
1523	<29	<29
1524	>=65	>=65
1525	>=65	>=65
1526	<29	<29
1527	[49,65)	[49,65)
1528	[29,36)	[29,36)
1529	<29	<29
1530	<29	<29
1531	>=65	>=65
1532	>=65	>=65
1533	[36,49)	[36,49)
1534	[49,65)	[49,65)
1535	[36,49)	[36,49)
1536	<29	<29
1537	<29	<29
1538	[49,65)	[49,65)
1539	[29,36)	[29,36)
1540	>=65	>=65
1541	<29	[29,36)
1542	[29,36)	[29,36)
1543	[29,36)	[29,36)
1544	<29	<29
1545	[36,49)	[36,49)
1546	[49,65)	[49,65)
1547	[49,65)	未知
1548	[36,49)	[36,49)
1549	[49,65)	[49,65)
1550	>=65	未知
1551	[36,49)	[36,49)
1552	>=65	>=65
1553	[36,49)	[36,49)
1554	[49,65)	[49,65)
1555	[49,65)	未知
1556	[49,65)	[49,65)
1557	>=65	>=65
1558	[29,36)	[29,36)
1559	[49,65)	[49,65)
1560	<29	未知
1561	[36,49)	[36,49)
1562	>=65	>=65
1563	[29,36)	<29
1564	[36,49)	[36,49)
1565	[49,65)	[49,65)
1566	<29	<29
1567	>=65	>=65
1568	[49,65)	[49,65)
1569	<29	<29
1570	[36,49)	[36,49)
1571	>=65	[49,65)
1572	[49,65)	[49,65)
1573	[49,65)	[49,65)
1574	[36,49)	[36,49)
1575	[36,49)	[36,49)
1576	>=65	>=65
1577	>=65	>=65
1578	<29	<29
1579	[49,65)	[49,65)
1580	[36,49)	[36,49)
1581	<29	<29
1582	[36,49)	未知
1583	>=65	未知
1584	[49,65)	[49,65)
1585	[36,49)	[36,49)
1586	<29	<29
1587	[29,36)	[29,36)
1588	[36,49)	[36,49)
1589	>=65	>=65
1590	<29	<29
1591	[29,36)	[29,36)
1592	[49,65)	未知
1593	>=65	>=65
1594	[36,49)	[36,49)
1595	[49,65)	[36,49)
1596	[49,65)	[49,65)
1597	>=65	>=65
1598	>=65	>=65
1599	<29	<29
1600	<29	<29
1601	<29	<29
1602	[49,65)	[49,65)
1603	[49,65)	[49,65)
1604	[29,36)	[29,36)
1605	[36,49)	[36,49)
1606	[36,49)	[36,49)
1607	[49,65)	[49,65)
1608	[36,49)	[36,49)
1609	[49,65)	[49,65)
1610	[49,65)	[49,65)
1611	[36,49)	未知
1612	>=65	>=65
1613	<29	<29
1614	>=65	>=65
1615	<29	<29
1616	[29,36)	[29,36)
1617	[49,65)	[49,65)
1618	>=65	>=65
1619	<29	<29
1620	[49,65)	[49,65)
1621	[36,49)	[29,36)
1622	[36,49)	[36,49)
1623	[49,65)	[49,65)
1624	<29	<29
1625	[29,36)	[29,36)
1626	[36,49)	[36,49)
1627	[36,49)	[36,49)
1628	[36,49)	[36,49)
1629	[49,65)	[49,65)
1630	[49,65)	[49,65)
1631	<29	<29
1632	[29,36)	[29,36)
1633	[36,49)	[36,49)
1634	>=65	>=65
1635	<29	<29
1636	[36,49)	[36,49)
1637	[49,65)	[49,65)
1638	[36,49)	[36,49)
1639	>=65	>=65
1640	>=65	[49,65)
1641	[49,65)	[49,65)
1642	[36,49)	[36,49)
1643	>=65	>=65
1644	[36,49)	[36,49)
1645	[36,49)	[36,49)
1646	<29	<29
1647	[36,49)	[36,49)
1648	[36,49)	[36,49)
1649	[36,49)	[36,49)
1650	[49,65)	[49,65)
1651	>=65	[49,65)
1652	[36,49)	未知
1653	>=65	[49,65)
1654	>=65	>=65
1655	[36,49)	[36,49)
1656	[49,65)	[49,65)
1657	>=65	>=65
1658	[29,36)	[29,36)
1659	>=65	>=65
1660	<29	<29
1661	[49,65)	未知
1662	>=65	>=65
1663	[29,36)	[29,36)
1664	>=65	>=65
1665	[49,65)	[49,65)
1666	[49,65)	[49,65)
1667	>=65	>=65
1668	>=65	>=65
1669	<29	[29,36)
1670	>=65	>=65
1671	[49,65)	未知
1672	[49,65)	[49,65)
1673	>=65	>=65
1674	[36,49)	[36,49)
1675	<29	<29
1676	>=65	>=65
1677	<29	<29
1678	[36,49)	[36,49)
1679	[36,49)	[36,49)
1680	<29	<29
1681	[29,36)	[29,36)
1682	[36,49)	[36,49)
1683	[36,49)	[36,49)
1684	[49,65)	>=65
1685	[36,49)	[36,49)
1686	[49,65)	[36,49)
1687	[36,49)	[36,49)
1688	[36,49)	[36,49)
1689	[29,36)	[29,36)
1690	[49,65)	未知
1691	[49,65)	[49,65)
1692	>=65	>=65
1693	[49,65)	[49,65)
1694	[49,65)	[36,49)
1695	<29	<29
1696	<29	<29
1697	[36,49)	未知
1698	[49,65)	[49,65)
1699	<29	<29
1700	>=65	>=65
1701	[36,49)	[36,49)
1702	[29,36)	[29,36)
1703	[29,36)	[29,36)
1704	<29	<29
1705	[36,49)	[36,49)
1706	<29	<29
1707	<29	<29
1708	[29,36)	[29,36)
1709	>=65	>=65
1710	<29	<29
1711	[36,49)	[36,49)
1712	[29,36)	[29,36)
1713	<29	<29
1714	[29,36)	[29,36)
1715	[49,65)	[49,65)
1716	[29,36)	[29,36)
1717	<29	<29
1718	[36,49)	[36,49)
1719	<29	<29
1720	[29,36)	[29,36)
1721	>=65	>=65
1722	[29,36)	[29,36)
1723	[49,65)	[36,49)
1724	[36,49)	[36,49)
1725	[29,36)	[29,36)
1726	[49,65)	>=65
1727	<29	<29
1728	[29,36)	[29,36)
1729	<29	<29
1730	[49,65)	未知
1731	>=65	>=65
1732	[49,65)	>=65
1733	[36,49)	[36,49)
1734	[36,49)	未知
1735	<29	<29
1736	[49,65)	[49,65)
1737	<29	<29
1738	<29	<29
1739	[49,65)	[49,65)
1740	>=65	>=65
1741	<29	<29
1742	<29	<29
1743	[29,36)	[29,36)
1744	<29	<29
1745	[29,36)	[29,36)
1746	[36,49)	[29,36)
1747	>=65	>=65
1748	[36,49)	[36,49)
1749	>=65	[49,65)
1750	>=65	>=65
1751	[49,65)	>=65
1752	[49,65)	[49,65)
1753	[29,36)	[29,36)
1754	[49,65)	[49,65)
1755	[49,65)	[49,65)
1756	>=65	>=65
1757	[29,36)	[29,36)
1758	[36,49)	[29,36)
1759	[49,65)	[36,49)
1760	>=65	>=65
1761	<29	<29
1762	<29	<29
1763	<29	[29,36)
1764	<29	<29
1765	[29,36)	[36,49)
1766	<29	<29
1767	[36,49)	[36,49)
1768	<29	<29
1769	>=65	>=65
1770	[36,49)	[36,49)
1771	[49,65)	[49,65)
1772	<29	<29
1773	[49,65)	[49,65)
1774	>=65	>=65
1775	<29	<29
1776	<29	<29
1777	>=65	>=65
1778	[49,65)	[49,65)
1779	[49,65)	[49,65)
1780	[49,65)	[49,65)
1781	>=65	>=65
1782	[49,65)	[49,65)
1783	>=65	>=65
1784	[29,36)	[29,36)
1785	<29	<29
1786	[36,49)	未知
1787	[29,36)	[29,36)
1788	[36,49)	[36,49)
1789	[36,49)	[36,49)
1790	[36,49)	[36,49)
1791	[36,49)	[36,49)
1792	>=65	>=65
1793	[29,36)	[36,49)
1794	[29,36)	[29,36)
1795	[36,49)	[36,49)
1796	[29,36)	[29,36)
1797	[36,49)	[36,49)
1798	[36,49)	未知
1799	>=65	>=65
1800	<29	<29
1801	<29	<29
1802	<29	<29
1803	>=65	>=65
1804	<29	<29
1805	>=65	>=65
1806	<29	<29
1807	[36,49)	[36,49)
1808	<29	<29
1809	>=65	>=65
1810	>=65	>=65
1811	[49,65)	[49,65)
1812	[36,49)	[36,49)
1813	[49,65)	未知
1814	<29	<29
1815	[29,36)	[29,36)
1816	[36,49)	[36,49)
1817	[29,36)	[29,36)
1818	>=65	>=65
1819	>=65	>=65
1820	[36,49)	[36,49)
1821	[36,49)	[36,49)
1822	[29,36)	<29
1823	<29	<29
1824	[49,65)	[36,49)
1825	[36,49)	[36,49)
1826	[49,65)	[49,65)
1827	[49,65)	[49,65)
1828	[49,65)	>=65
1829	[29,36)	[29,36)
1830	[36,49)	未知
1831	<29	<29
1832	[29,36)	[29,36)
1833	<29	<29
1834	[49,65)	[49,65)
1835	[49,65)	[49,65)
1836	<29	<29
1837	[36,49)	[36,49)
1838	[29,36)	<29
1839	[49,65)	未知
1840	>=65	>=65
1841	[36,49)	[36,49)
1842	<29	<29
1843	[49,65)	[49,65)
1844	[29,36)	[29,36)
1845	[36,49)	[36,49)
1846	[36,49)	[36,49)
1847	<29	<29
1848	[36,49)	未知
1849	>=65	>=65
1850	[49,65)	[49,65)
1851	<29	[29,36)
1852	[29,36)	[29,36)
1853	[36,49)	[36,49)
1854	[29,36)	[29,36)
1855	<29	<29
1856	[36,49)	[36,49)
1857	[29,36)	[36,49)
1858	[29,36)	[29,36)
1859	<29	<29
1860	[29,36)	[29,36)
1861	[36,49)	[36,49)
1862	[29,36)	[29,36)
1863	[36,49)	[36,49)
1864	[49,65)	[49,65)
1865	>=65	>=65
1866	<29	<29
1867	[49,65)	[49,65)
1868	<29	<29
1869	[36,49)	[36,49)
1870	<29	<29
1871	>=65	>=65
1872	[36,49)	[36,49)
1873	[49,65)	[49,65)
1874	>=65	>=65
1875	[49,65)	未知
1876	[29,36)	[29,36)
1877	[36,49)	[36,49)
1878	[49,65)	[49,65)
1879	[36,49)	[36,49)
1880	[49,65)	[49,65)
1881	[49,65)	[49,65)
1882	[49,65)	[49,65)
1883	<29	<29
1884	[36,49)	[29,36)
1885	<29	<29
1886	[29,36)	[29,36)
1887	<29	<29
1888	[36,49)	[36,49)
1889	[49,65)	[49,65)
1890	[36,49)	[36,49)
1891	[36,49)	[36,49)
1892	[49,65)	未知
1893	[49,65)	[49,65)
1894	[36,49)	[36,49)
1895	<29	<29
1896	<29	<29
1897	[36,49)	[36,49)
1898	[29,36)	[29,36)
1899	>=65	>=65
1900	[29,36)	<29
1901	[36,49)	[36,49)
1902	<29	<29
1903	[36,49)	[36,49)
1904	[49,65)	[49,65)
1905	[29,36)	[29,36)
1906	<29	<29
1907	[49,65)	[49,65)
1908	>=65	[49,65)
1909	>=65	>=65
1910	[49,65)	[49,65)
1911	[29,36)	[29,36)
1912	[36,49)	未知
1913	[36,49)	[36,49)
1914	[49,65)	[49,65)
1915	<29	<29
1916	[29,36)	[29,36)
1917	<29	[29,36)
1918	[36,49)	[36,49)
1919	>=65	>=65
1920	[29,36)	[29,36)
1921	<29	<29
1922	[29,36)	[29,36)
1923	[49,65)	[49,65)
1924	<29	[29,36)
1925	[36,49)	[36,49)
1926	<29	<29
1927	>=65	>=65
1928	[36,49)	未知
1929	[36,49)	[36,49)
1930	<29	<29
1931	>=65	[49,65)
1932	[29,36)	[29,36)
1933	<29	<29
1934	[36,49)	[29,36)
1935	[36,49)	[36,49)
1936	>=65	>=65
1937	[49,65)	[49,65)
1938	>=65	>=65
1939	>=65	>=65
1940	[29,36)	[29,36)
1941	<29	<29
1942	[36,49)	未知
1943	<29	<29
1944	[49,65)	[49,65)
1945	[49,65)	[49,65)
1946	[29,36)	[29,36)
1947	<29	<29
1948	<29	<29
1949	[49,65)	[49,65)
1950	[49,65)	未知
1951	<29	<29
1952	<29	<29
1953	[36,49)	[36,49)
1954	<29	<29
1955	<29	<29
1956	<29	<29
1957	<29	<29
1958	<29	<29
1959	[36,49)	[36,49)
1960	[36,49)	[36,49)
1961	[49,65)	[49,65)
1962	[49,65)	[49,65)
1963	[36,49)	未知
1964	<29	<29
1965	[49,65)	[49,65)
1966	>=65	>=65
1967	[49,65)	未知
1968	<29	<29
1969	<29	<29
1970	[49,65)	[36,49)
1971	<29	<29
1972	[49,65)	[49,65)
1973	>=65	>=65
1974	<29	<29
1975	[49,65)	[49,65)
1976	<29	[29,36)
1977	[36,49)	[36,49)
1978	[36,49)	[36,49)
1979	>=65	>=65
1980	[29,36)	[29,36)
1981	[36,49)	[36,49)
1982	[29,36)	[36,49)
1983	<29	<29
1984	<29	<29
1985	>=65	[49,65)
1986	>=65	>=65
1987	>=65	>=65
1988	[36,49)	[36,49)
1989	<29	[29,36)
1990	<29	<29
1991	[49,65)	[49,65)
1992	>=65	>=65
1993	[36,49)	[36,49)
1994	>=65	>=65
1995	[36,49)	[36,49)
1996	<29	<29
1997	<29	<29
1998	[29,36)	[29,36)
1999	[29,36)	[36,49)
2000	[49,65)	[49,65)
2001	[49,65)	[49,65)
2002	<29	<29
2003	>=65	>=65
2004	[29,36)	[29,36)
2005	[36,49)	[36,49)
2006	>=65	>=65
2007	>=65	>=65
2008	<29	<29
2009	[49,65)	[49,65)
2010	[49,65)	[49,65)
2011	[49,65)	[49,65)
2012	[29,36)	[29,36)
2013	[49,65)	[49,65)
2014	[36,49)	[36,49)
2015	[36,49)	[29,36)
2016	[29,36)	[29,36)
2017	[49,65)	[49,65)
2018	>=65	>=65
2019	[49,65)	[49,65)
2020	[49,65)	未知
2021	[49,65)	[49,65)
2022	>=65	>=65
2023	[49,65)	[49,65)
2024	[49,65)	[49,65)
2025	[49,65)	[36,49)
2026	>=65	>=65
2027	[49,65)	[49,65)
2028	<29	<29
2029	[36,49)	[36,49)
2030	>=65	>=65
2031	>=65	>=65
2032	[49,65)	[49,65)
2033	<29	[29,36)
2034	[49,65)	[49,65)
2035	[29,36)	[29,36)
2036	[49,65)	[49,65)
2037	>=65	>=65
2038	<29	<29
2039	<29	<29
2040	<29	<29
2041	[49,65)	[49,65)
2042	[36,49)	[36,49)
2043	[29,36)	[29,36)
2044	[29,36)	<29
2045	[29,36)	[29,36)
2046	[29,36)	[29,36)
2047	[49,65)	[49,65)
2048	[29,36)	[29,36)
2049	<29	<29
2050	[36,49)	[36,49)
2051	<29	<29
2052	[29,36)	[29,36)
2053	<29	<29
2054	<29	<29
2055	<29	<29
2056	[49,65)	[49,65)
2057	[36,49)	[36,49)
2058	[29,36)	[29,36)
2059	[36,49)	[36,49)
2060	[29,36)	[29,36)
2061	<29	<29
2062	>=65	>=65
2063	[49,65)	[49,65)
2064	[36,49)	未知
2065	[49,65)	[36,49)
2066	[36,49)	[29,36)
2067	<29	<29
2068	<29	<29
2069	>=65	>=65
2070	>=65	>=65
2071	[49,65)	[36,49)
2072	[36,49)	[36,49)
2073	<29	<29
2074	<29	<29
2075	[29,36)	<29
2076	[36,49)	未知
2077	<29	<29
2078	[36,49)	[36,49)
2079	<29	<29
2080	[36,49)	[36,49)
2081	<29	<29
2082	[49,65)	[49,65)
2083	[49,65)	[49,65)
2084	[29,36)	[29,36)
2085	[49,65)	未知
2086	>=65	>=65
2087	[36,49)	[36,49)
2088	[29,36)	[29,36)
2089	[49,65)	[49,65)
2090	[36,49)	[36,49)
2091	>=65	[49,65)
2092	[49,65)	[49,65)
2093	[36,49)	未知
2094	<29	<29
2095	<29	<29
2096	[36,49)	[36,49)
2097	[36,49)	[36,49)
2098	[36,49)	未知
2099	[36,49)	[36,49)
2100	<29	<29
2101	<29	<29
2102	<29	<29
2103	[29,36)	[29,36)
2104	<29	<29
2105	[29,36)	[29,36)
2106	[29,36)	[29,36)
2107	<29	<29
2108	[29,36)	[29,36)
2109	>=65	>=65
2110	[36,49)	[29,36)
2111	<29	<29
2112	[36,49)	未知
2113	<29	<29
2114	[36,49)	[36,49)
2115	<29	<29
2116	[29,36)	[29,36)
2117	<29	<29
2118	[36,49)	[29,36)
2119	<29	<29
2120	>=65	>=65
2121	<29	<29
2122	<29	<29
2123	<29	<29
2124	[36,49)	[36,49)
2125	[29,36)	<29
2126	>=65	>=65
2127	<29	<29
2128	[36,49)	[36,49)
2129	[49,65)	[49,65)
2130	[49,65)	[49,65)
2131	<29	<29
2132	[36,49)	[36,49)
2133	[29,36)	<29
2134	[29,36)	<29
2135	[49,65)	[49,65)
2136	>=65	>=65
2137	[36,49)	[36,49)
2138	<29	<29
2139	[49,65)	[49,65)
2140	>=65	>=65
2141	<29	[29,36)
2142	<29	<29
2143	[36,49)	未知
2144	[49,65)	[49,65)
2145	[29,36)	[29,36)
2146	<29	<29
2147	[29,36)	[29,36)
2148	>=65	>=65
2149	[29,36)	<29
2150	[36,49)	[36,49)
2151	<29	<29
2152	[29,36)	[29,36)
2153	>=65	>=65
2154	>=65	[49,65)
2155	[49,65)	[49,65)
2156	[29,36)	[29,36)
2157	<29	<29
2158	[49,65)	未知
2159	[36,49)	[36,49)
2160	<29	<29
2161	>=65	>=65
2162	[49,65)	[49,65)
2163	<29	<29
2164	[49,65)	[49,65)
2165	[29,36)	[29,36)
2166	<29	<29
2167	[49,65)	[49,65)
2168	<29	[29,36)
2169	[36,49)	[36,49)
2170	>=65	[49,65)
2171	[49,65)	[49,65)
2172	<29	<29
2173	<29	<29
2174	[49,65)	[36,49)
2175	>=65	>=65
2176	[36,49)	[36,49)
2177	[49,65)	[49,65)
2178	<29	<29
2179	>=65	>=65
2180	[36,49)	[36,49)
2181	<29	[29,36)
2182	<29	<29
2183	>=65	[49,65)
2184	<29	<29
2185	>=65	>=65
2186	<29	<29
2187	[36,49)	[36,49)
2188	<29	<29
2189	[36,49)	未知
2190	<29	<29
2191	[49,65)	[49,65)
2192	[29,36)	[29,36)
2193	[36,49)	[36,49)
2194	<29	<29
2195	[36,49)	[36,49)
2196	[49,65)	未知
2197	<29	<29
2198	[29,36)	[29,36)
2199	>=65	>=65
2200	<29	<29
2201	<29	<29
2202	[49,65)	[49,65)
2203	[36,49)	未知
2204	>=65	[49,65)
2205	<29	<29
2206	<29	[29,36)
2207	[29,36)	[29,36)
2208	[36,49)	[36,49)
2209	[36,49)	[36,49)
2210	<29	<29
2211	>=65	>=65
2212	<29	<29
2213	[36,49)	[36,49)
2214	>=65	>=65
2215	[29,36)	[29,36)
2216	[29,36)	<29
2217	<29	<29
2218	[36,49)	[36,49)
2219	[29,36)	[29,36)
2220	<29	[29,36)
2221	<29	<29
2222	[36,49)	[36,49)
2223	<29	未知
2224	[36,49)	[29,36)
2225	[49,65)	[49,65)
2226	[36,49)	[36,49)
2227	[29,36)	[29,36)
2228	>=65	>=65
2229	>=65	>=65
2230	<29	<29
2231	<29	<29
2232	[36,49)	[36,49)
2233	>=65	>=65
2234	[49,65)	[36,49)
2235	>=65	>=65
2236	[36,49)	[36,49)
2237	[49,65)	[49,65)
2238	<29	<29
2239	[49,65)	[49,65)
2240	[29,36)	[29,36)
2241	[29,36)	<29
2242	[36,49)	[36,49)
2243	[49,65)	[36,49)
2244	[36,49)	未知
2245	<29	<29
2246	[36,49)	[36,49)
2247	[49,65)	[49,65)
2248	[29,36)	[29,36)
2249	[49,65)	[49,65)
2250	[29,36)	[29,36)
2251	[49,65)	[49,65)
2252	[29,36)	[29,36)
2253	[49,65)	[49,65)
2254	[49,65)	[49,65)
2255	[36,49)	[36,49)
2256	[36,49)	[36,49)
2257	[49,65)	[49,65)
2258	[49,65)	[49,65)
2259	[36,49)	[36,49)
2260	[29,36)	[36,49)
2261	<29	<29
2262	>=65	>=65
2263	<29	[29,36)
2264	[49,65)	[49,65)
2265	[36,49)	[36,49)
2266	[49,65)	[49,65)
2267	<29	<29
2268	>=65	>=65
2269	<29	<29
2270	[36,49)	[36,49)
2271	[36,49)	[36,49)
2272	>=65	>=65
2273	[29,36)	<29
2274	>=65	>=65
2275	[36,49)	[36,49)
2276	<29	<29
2277	[29,36)	[29,36)
